Venue,Latitude,Longitude,Category,Id
Хобби Мания,47.2107048034668,38.9179573059082,Hobby Shop,50b5e3bbe4b0d0a7f9709098
Госкомстат России. Ростовский Обл. комитет гос статистики,47.21333924111923,38.91085351762498,Government Building,500d35d0e4b0381c853f1911
Катюша,47.21111736025747,38.90083554105998,Toy / Game Store,5204e91c498e4e0e5e92ff01
Сауна,47.21307680604733,38.91426603855594,Other Nightlife,500899bee4b0b2967f921153
Таганрогская межрайонная торгово-промышленная палата,47.211158056887434,38.91514917530016,Office,522f0b9111d2d92ccb79422e
Салон-магазин МТС,47.213137,38.91626,Mobile Phone Shop,53e0bb94498e0d41953ef5e6
DNS smart,47.213152,38.916408,Electronics Store,540938cd498eed92eb67100b
Таганрог-Пригородный,47.21312234153345,38.91469589521133,Bus Station,52be9760498ee249100eb060
"Остановка ""Центральный рынок""",47.2129769476748,38.915084009634896,Bus Line,4f48c5c7e4b07d0dde06959d
ТЦ «Орбита»,47.21283977967876,38.9148796016042,Shopping Mall,4fbf55dfe4b082ac65fe09a2
Тавровские мясные лавки,47.21215622079011,38.90393288154224,Butcher,56ec23d3cd10365740daee10
Пятерочка,47.21287417267411,38.91413407889498,Supermarket,4ef104fd7ed1f6753d931aa0
Карат,47.21330827389577,38.91348838806152,Dentist's Office,502e1251e4b0f8a000123805
Сбербанк,47.21366813482382,38.912615668441575,Bank,533dc2e4498e008173c0f486
Строй Дом,47.213446644810254,38.91123060469962,Hardware Store,54197af1498e3bf83a93505a
Concept Club,47.213146,38.916066,Women's Store,520f299611d2383ea29d67cf
Buhara,47.2118521368402,38.91739941206813,Hookah Bar,5412eab8498eaf5ffe6b3ee7
хлеб из тандыра,47.209647,38.931108,Bakery,5cb94bf2ed293a002b524642
"""Дар"" детский развивающий центр",47.210975,38.924153,College Classroom,5225f4b5498efda4d993a368
УМВД России по Таганрогу,47.210767738365675,38.92783653949609,Police Station,51a84125498e282e3a712518
ГЛРР УМВД,47.21143,38.92419,Police Station,50f50ecfe4b07833cb27a2c3
Донской строительный колледж,47.209915,38.927574,College Engineering Building,54857027498e9751c4213c80
Администрация Таганрога,47.21551695951812,38.9284203229698,City Hall,4da693d90cb66f658708dafc
Единый Центр Урегулирования Убытков,47.20976,38.928944,Insurance Office,593291eeacb00b7de8799218
Военкомат Таганрога,47.21009430035755,38.930153174478626,Government Building,4f5d8261e4b008b15837dd21
Мисури,47.20976012820118,38.930870433558006,Deli / Bodega,500152cde4b0004dbdffdacb
Фотостудия Богданенко Антона,47.209903717041016,38.929359436035156,Building,537de670498e6816a1f0a38d
Пед.институт,47.209641579394265,38.931188673700184,College Auditorium,5102631de4b01e6ed50e64c6
Росноу,47.20988966388265,38.92748264927523,Law School,50a0bffee4b0eaa91727064a
Три богатыря,47.21201375276971,38.924925504609035,Grocery Store,50a3a8b2e4b03d0cce89c49f
Oliva,47.212412,38.920528,Miscellaneous Shop,561f8de1498e6e2696095d17
SPстудия,47.212277347916576,38.922461228331706,Salon / Barbershop,516a6f22498e28efe03dc56d
Сальвадор,47.209983825683594,38.92972183227539,Arts & Crafts Store,5201f565498eaa5661add2e5
антикварный раритет,47.209736,38.931437,Miscellaneous Shop,539ff150498ed490ce4d52d1
Золотые волосы,47.209239,38.931908,Salon / Barbershop,537f259d498ee5d4ff11a011
iSwag shop 💎👑,47.209712,38.928798,Design Studio,53a90b2a498e0aca749b1ba0
ЕСПП 5,47.208797454833984,38.93015670776367,Financial or Legal Service,51359ed2e4b059ba1e38fc06
реэстаран,47.211912,38.921098,Italian Restaurant,53602021498ed2a675b4299f
Appiti,47.209181,38.932026,Snack Place,51cbe6c5498e190daeec890f
At a restaurant Biggie,47.21175765991211,38.921207427978516,American Restaurant,535bf9bb498e3b62ddfa7d5e
Школа #9,47.21166403599543,38.92164812827948,High School,5045a6f0e4b01fc58feec48a
СОГАЗ,47.211922214047085,38.92473530316616,Campaign Office,5280b16711d2141e2bc6c06f
Отдел УФМС  №1,47.21195309556358,38.92477335163797,City Hall,528f11a7498e79ed08805765
ПивнаЯ Служба,47.21092,38.922699,Brewery,51add825498e349312b88e4f
Таганрогская художественная галерея,47.20965310418336,38.92999508385314,Art Gallery,54043550498ea2d8e59bb9b9
Вишневый Сад,47.21157864532212,38.92272767144969,Café,4f479af1e4b0c8395e9c3891
Цирк,47.21193867853583,38.92138555402823,General Entertainment,513c3ccde4b00e248740e7f2
ТИ им. А.П. Чехова филиал РГЭУ (РИНХ),47.209414,38.931115,University,58907064ecb67e743bb0cc3d
Доктор Че,47.208972,38.929589,Doctor's Office,5562a936498e56d8205423e1
Бани Бодрость,47.210939,38.925836,Bath House,541b3f9d498e9895754b3f12
Модный квартал,47.210208892822266,38.92924880981445,Salon / Barbershop,526f9ae1498e8eee43e2e45d
Берлускони,47.20772437268051,38.936843594617216,Italian Restaurant,569a4a83498e3954b297a062
галатея,47.20744705200195,38.936492919921875,Salon / Barbershop,54708a93498e5de660fa4de6
Ростехинвентаризация,47.20756426857148,38.93779813087315,Office,515fd308498e09c17a8c3225
Офисный Мир КМ,47.208229064941406,38.93999099731445,Electronics Store,506aae1be4b034070c6629c2
Отдел Полиции #1,47.20838165283203,38.93986511230469,Police Station,5047659ce4b092e662cba88e
Розовый слон,47.208492,38.94046,Office,53a01cb8498e9480b6fc3982
Альфа Страхование,47.20870837499484,38.93938148347325,Non-Profit,527b3bf911d2ef3d0b5cee77
страховая,47.208736419677734,38.93958282470703,Office,5050565fe4b078cfee1952ab
ZEPTER,47.20846939086914,38.94032287597656,Coworking Space,521f07cd498e8eb4eb477c68
Детский Сад 68,47.209245,38.94021,College Academic Building,51bbe395498e6935dd2e1d9e
Антикафе,47.20796537373139,38.9394869422896,Café,5103e62de4b081fc409f20fc
Репер Англ,47.20806223670319,38.93941342671501,Residential Building (Apartment / Condo),54c634eb498eb34a1cdc0b4c
"Универсам ""Магнит""",47.20818057846656,38.939091815384394,Grocery Store,515d920be4b0e67d19156882
Просто Аптека,47.20857400124286,38.93923020736231,Pharmacy,50409b9fe4b03ccc161d1150
КорАлл,47.208447098053476,38.94011735916138,Spa,504f40287ab441c6c85eb97c
London,47.208668,38.93922,Café,5ad27ce1d8096e4286295a0d
Клубная Линия,47.208907,38.939105,Clothing Store,52498fd811d20154f10e20d3
Боты,47.20881151948709,38.93906593322754,Shoe Store,50e6d3f7e4b093e3025f39b6
ул.Греческая,47.20997494488504,38.9407859315715,Other Great Outdoors,4f90426cbe77b06bd1a0990c
Металлургический колледж,47.210043252169825,38.93919798670865,College Academic Building,505029dce4b00c21e5049102
В море на яхте,47.21052317074771,38.93982918316514,General Travel,4fdca366e4b01d233920a4f4
Выставочный зал Союза Художников,47.21054580938075,38.94039224609767,Public Art,52776e2211d2ec02ec5c822c
Юта,47.20968988407086,38.93952358199493,Food & Drink Shop,4d80f5f38edaa143dfaff939
LED,47.210391998291016,38.940040588378906,Nightclub,4fa97742e4b016ac7d9d3ba2
Яфон Сервис - Маркет,47.208886244196464,38.93896774177701,Mobile Phone Shop,5703a4f4498e19cc561c1aa2
Памятник Таничу,47.21285,38.941147,Monument / Landmark,5bb0b3da64c8e1002c1ad9e9
Монумент в честь 300-летия Таганрога,47.21187256067931,38.941640853881836,Monument / Landmark,4f897bfde4b002b90b414e8e
Три Медведя,47.213028,38.93998,Restaurant,505c692ae4b02c96b358f5db
памятник роман с компрабасом,47.213319,38.940679,Monument / Landmark,5b914a44acc5f5002c97b2d9
У каменной лестницы,47.21320280620507,38.93978203562238,Restaurant,4fddfa37e4b0d087146d8c98
Юг,47.213205981297456,38.94002523256444,Restaurant,50a657dce4b044220f8af93d
Кафе Юг,47.21337850487711,38.93996188146866,Café,4fa0ff38e4b0badc80f1af87
Ставок у Якоря,47.213786233867346,38.94063327230474,Lake,51864871498e2061fb2dd9a0
улица Большая Лиманная,47.25156262976332,38.812851905822754,Road,516bf8cde4b056efa5cdbabe
10 Аллея,47.227568,38.8596,Road,51dc0f82498e1372cca3abb6
Сергея шило 202/1,47.223148345947266,38.86300277709961,Residential Building (Apartment / Condo),539c8138498ee67090c23ec4
Греческие Роты,47.250567189076214,38.81516854323102,Campground,519f83bce4b0e881a9157ef9
Детский лагерь Солнышко,47.241183,38.756848,Summer Camp,57f89547498e83e374e1d933
"Жилой многоквартирный дом (Мариупольское шоссе, 27/1)",47.225223541259766,38.86115264892578,Residential Building (Apartment / Condo),50d56f0ee4b02e4074a35d19
"Парикмахерская ""Катрин""",47.224371,38.861699,Nail Salon,511f7e80e4b0518ce51d91af
Сбербанк,47.22022393154626,38.865777254104614,Bank,4f6035e2e4b07f86948521e5
Наркологический Диспансер,47.22059687451474,38.866903955579424,Hospital,5136fab1e4b0488eb3861cce
Дикая устрица,47.220086,38.864592,Fish Market,59be4d1a2955130fbf2d7dea
Магнит,47.2211962718739,38.867599408216456,Grocery Store,4fb9f063e4b0549b857afc4e
"Ресторан ""Колхоз""",47.21904262702524,38.8676771969115,Restaurant,502f8630e4b0dea8028bfd7c
КинZa,47.22004318237305,38.86451721191406,Café,51f18f19498e3e07356c3bba
Фреш кафе,47.220130920410156,38.870697021484375,Café,5391a8c0498ed799b4b1197f
Сомелье,47.220455169677734,38.867103576660156,Café,544a6c04498ea8553edab813
Денер шаурма,47.220130920410156,38.870697021484375,Burger Joint,5391a1f0498e6350ffc093a7
Fitness Express,47.21928950966499,38.87329983587543,Gym,53285916498e7c1d811b39c1
Элитные напитки,47.220231218381045,38.86582016944885,Liquor Store,4fddf07ae4b01d2339a927b6
'Время вкусно покушать',47.22077772813485,38.86735439300537,Snack Place,5071a6e0e4b06e882f18e8a3
Назад В Ссср,47.22087,38.866306,Café,5a4125c6dff8156fd06ad836
"Медицинский центр ""СитиМед21""",47.22065464514455,38.86678804844674,Medical Center,52a2f76311d2b416248e1e7c
"Жилой многоквартирный дом (ул. Чехова, 333)",47.21953862217224,38.86811388370865,Residential Building (Apartment / Condo),4f5f5977e4b03142f5b4d762
Связной,47.22089408069596,38.8670705009009,Mobile Phone Shop,52ee30ac498eab7fcc2a7559
ИванКа,47.220347807601215,38.86585235595703,Grocery Store,4f33e414e4b02be5071cb7d2
Le Commelier,47.22045269366642,38.8658545678861,Café,53835ad2498ebd1e82667d32
Посуда центр,47.21760940551758,38.881614685058594,Miscellaneous Shop,51e67e7a498e1d3cbbf9c879
Безымянный проезд,47.21777579354794,38.879834107590554,Road,50352dcee4b0c985f4969f3f
авторемонт,47.220488,38.876933,Auto Garage,5b308fd7e727c40024596e7e
"""Смак""",47.21758297280264,38.87989631046314,Convenience Store,50352ca6e4b0dfd9f5bbb709
Неопласт,47.21727107396086,38.88061651159191,Miscellaneous Shop,4edc8bb377c8274effa904de
Women'secret,47.21779347405356,38.88247474858196,Lingerie Store,53bbf2b3498e135546f21a7b
Автомойка на Энергетической,47.21332,38.898416,Car Wash,5400179f498e7d09debaab59
Adidas KIDS,47.21449597235483,38.899111920554205,Baby Store,54d8d0a4498e189aaee95f47
ул. Розы Люксембург,47.2136492699229,38.89607060952902,Road,51aba233498eae4447cae109
"Жилой дом (ул. Розы Люксембург, 195)",47.213486152227794,38.905363822231166,Residential Building (Apartment / Condo),52e3c0a011d2b3f1ae8365ce
ПКиО им. Горького,47.219673,38.9265,Park,595168aef193c013998cf06b
"Магазин ""Парфюмер""",47.22367113509897,39.70691433169549,Cosmetics Shop,4f4cc41be4b05dbcea7d5ff5
"Кофейный аппарат, Сквер ТЦ ""Сити-центр""",47.20940017700195,38.93367004394531,Coffee Shop,524b054e11d286d66bae5e6d
Вантель,47.26861498016047,39.76111069525276,Café,511cb5d3e4b0a03a8817b5f8
FIXprice,47.21415367844184,38.91097601796658,Food & Drink Shop,5808c64d38fa93d7d3f26dfe
Шиномонтаж,47.21436913786618,38.910926294991704,Auto Dealership,4fd033fce4b05935f6d55fe6
Натариус,47.214475,38.910211,Military Base,51e3a3b2498e1df39f9c1c19
Инфанта,47.2143207618397,38.91191291501808,Salon / Barbershop,4fc9e583e4b0d8a390c73c30
тэско,47.21416270431627,38.910871458925214,Electronics Store,530f4912498eb0727af7141d
Автомойка,47.214911562512974,38.91151428222656,Car Wash,559bd29c498e3fbbdc443e4c
Нотариус Плотникова Р.В.,47.21447584528744,38.9099122386514,Financial or Legal Service,5098e980498e20f69f439a5a
7 ложек,47.21519087802326,38.91105957321353,Cafeteria,53510a3c498eb5ea347fb6dc
Энергополюс,47.21538430737189,38.91107264537219,Miscellaneous Shop,52ccfaeb498e193e9b16660d
"Парикмахерская ""Эстетика""",47.21476612696018,38.91251889929512,Salon / Barbershop,51dea812498ecf4a011faeb9
Индейка,47.21406936645508,38.91181564331055,Butcher,4f328b3ce4b02344c3e612f6
Фортепьяно,47.21447735532007,38.91018698961744,Café,4fa7fb53e4b0b487cfdd9089
Центральный рынок,47.211863818671006,38.91881696456898,Market,4efc3556823142b925e70ba6
Гоголевский переулок,47.21325603523552,38.91724955281489,Road,509d0c0ae4b0191a2fc5457e
Rider bikeshop (Райдер),47.212831,38.918623,Bike Shop,53439722498e86d7c0c74aec
"Форрес, рекламное агентство",47.214375,38.917389,Factory,5249440211d2b17bff780640
ООО Линфо,47.21508102236645,38.91471124897657,Tech Startup,530342bd498e3a83f817bf13
Челси,47.214958597097066,38.909564853871835,Pet Service,51949bb4498e50eef1124588
Каравай-Юг,47.21524429321289,38.913333892822266,Factory,51839d7c498ed8537a4a7691
СтройМастер,47.213184381394164,38.919217586517334,Hardware Store,4ff2cff9e4b09262c5f0bb67
Softline,47.214784,38.909361,Tech Startup,516270d4e4b0656340ac797a
Сцена,47.21433584172378,38.91738295555115,Women's Store,501cca55e4b0a1c5e76622a4
Топлинг Строймаркет,47.21428677631509,38.91567950754226,Hardware Store,53047e3f498e1f4b2f3e9799
Анюта и Оксанка💅,47.214516,38.91441,TV Station,534be029498ea334a5940083
Универсал,47.213295,38.917396,Fabric Shop,5cf65be2d552c7002d0718aa
Мамина забота,47.214752197265625,38.909461975097656,Toy / Game Store,5097936de4b0d888982642af
Детское кафе Маленькая страна,47.2141300309169,38.916130169018444,Café,507c3259e4b00760cc7c8441
"кафе ""кабачок""",47.213008880615234,38.918724060058594,Café,51baf045498e3286434cc93b
Топлинг,47.21450874694322,38.91563944358433,Miscellaneous Shop,516d2a20e4b02640329a7a0d
Фанагория,47.214216010703865,38.91694895862035,Wine Shop,5561c37a498e067cc73666b3
Швейный Мир,47.21263122558594,38.919429779052734,Hobby Shop,50557ed5e4b096ad99ff7e76
Ю337 Офис Мтс),47.213279,38.917102,Electronics Store,4f560f27e4b0387c24d2c1f2
Эксперт,47.21421904974649,38.91741477214303,Electronics Store,4f6d9f92e4b09530ae7a5ab7
585,47.213981,38.917106,Jewelry Store,51a5e5f6498e66c4f235f08a
MegaFon,47.21343072128673,38.91692886967138,Mobile Phone Shop,52f1dd00498e5f5deb5a6901
Салон-магазин МТС,47.213444098522636,38.91700157426279,Mobile Phone Shop,506c9d363d7c5efc538c155a
Мегафон,47.213979,38.917002,Mobile Phone Shop,51c42e8b498ee246a4c863a3
Лемакс,47.21270055591927,38.91886241654256,Hardware Store,4ff2d2eae4b07a2fa5c85025
до 16 и старше,47.214176177978516,38.917232513427734,Women's Store,5386fec8498ec38596a5d24e
